SchoolYear,OrganizationLevel,County,ESDName,ESDOrganizationID,DistrictCode,DistrictName,DistrictOrganizationId,SchoolCode,SchoolName,SchoolOrganizationid,CurrentSchoolType,GradeLevel,All Students,Female,Gender X,Male,American Indian/ Alaskan Native,Asian,Black/ African American,Hispanic/ Latino of any race(s),Native Hawaiian/ Other Pacific Islander,Two or More Races,White,English Language Learners,Highly Capable,Homeless,Low-Income,Migrant,Military Parent,Mobile,Section 504,Students with Disabilities,Non-English Language Learners,Non-Highly Capable,Non-Homeless,Non-Low Income,Non Migrant,Non Military Parent,Non Mobile,Non Section 504,Students without Disabilities,DataAsOf,foster_care,non_foster_care
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3588,Interlake Senior High School,101383,P,10th Grade,465,230,0,235,2,185,18,79,0,46,135,46,148,4,105,0,0,9,35,34,419,317,461,360,465,465,456,430,431,4/22/22 0:00,0,465
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3588,Interlake Senior High School,101383,P,11th Grade,436,211,0,225,2,166,19,69,0,43,137,43,118,3,111,0,1,9,20,41,393,318,433,325,436,435,427,416,395,4/22/22 0:00,0,436
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3588,Interlake Senior High School,101383,P,12th Grade,397,186,1,210,1,140,19,68,1,29,139,35,73,5,99,0,0,11,40,38,362,324,392,298,397,397,386,357,359,4/22/22 0:00,0,397
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3588,Interlake Senior High School,101383,P,9th Grade,464,224,0,240,2,203,18,67,1,37,136,38,162,3,99,0,0,8,34,25,426,302,461,365,464,464,456,430,439,4/22/22 0:00,0,463
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3588,Interlake Senior High School,101383,P,AllGrades,1762,851,1,910,7,694,74,283,2,155,547,162,501,15,414,0,1,37,129,138,1600,1261,1747,1348,1762,1761,1725,1633,1624,4/22/22 0:00,0,1761
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3522,International School,103950,A,10th Grade,81,46,0,35,0,40,0,3,0,10,28,3,3,0,8,0,0,1,9,5,78,78,81,73,81,81,80,72,76,4/22/22 0:00,0,81
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3522,International School,103950,A,11th Grade,67,38,0,29,0,28,0,3,0,6,30,1,4,0,2,0,0,2,3,3,66,63,67,65,67,67,65,64,64,4/22/22 0:00,0,67
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3522,International School,103950,A,12th Grade,67,29,0,38,0,33,0,0,0,10,24,0,0,0,3,0,0,1,6,6,67,67,67,64,67,67,66,61,61,4/22/22 0:00,0,67
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3522,International School,103950,A,6th Grade,90,45,0,45,0,36,1,7,0,9,37,5,12,0,13,0,0,0,6,3,85,78,90,77,90,90,90,84,87,4/22/22 0:00,0,90
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3522,International School,103950,A,7th Grade,91,46,0,45,0,43,1,5,0,10,32,2,13,0,7,0,0,0,8,6,89,78,91,84,91,91,91,83,85,4/22/22 0:00,0,91
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3522,International School,103950,A,8th Grade,89,48,0,41,1,46,1,7,0,5,29,3,15,0,13,0,0,0,10,3,86,74,89,76,89,89,89,79,86,4/22/22 0:00,0,89
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3522,International School,103950,A,9th Grade,88,49,0,39,0,39,2,5,0,5,37,1,6,0,6,0,0,1,3,5,87,82,88,82,88,88,87,85,83,4/22/22 0:00,0,88
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3522,International School,103950,A,AllGrades,573,301,0,272,1,265,5,30,0,55,217,15,53,0,52,0,0,5,45,31,558,520,573,521,573,573,568,528,542,4/22/22 0:00,0,573
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,5308,Jing Mei Elementary School,105623,P,1st Grade,72,40,0,32,0,55,1,0,1,8,7,36,6,0,3,0,0,0,0,4,36,66,72,69,72,72,72,72,68,4/22/22 0:00,0,72
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,5308,Jing Mei Elementary School,105623,P,2nd Grade,74,28,0,46,0,46,2,3,0,15,8,21,10,1,4,0,0,0,0,2,53,64,73,70,74,74,74,74,72,4/22/22 0:00,0,74
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,5308,Jing Mei Elementary School,105623,P,3rd Grade,77,38,0,39,0,53,1,1,0,14,8,11,6,1,0,0,0,1,2,3,66,71,76,77,77,77,76,75,74,4/22/22 0:00,0,77
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,5308,Jing Mei Elementary School,105623,P,4th Grade,73,39,0,34,0,41,0,1,0,17,14,9,6,0,1,0,0,0,2,4,64,67,73,72,73,73,73,71,69,4/22/22 0:00,0,73
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,5308,Jing Mei Elementary School,105623,P,5th Grade,46,27,0,19,0,31,0,1,0,7,7,4,3,0,3,0,0,0,2,3,42,43,46,43,46,46,46,44,43,4/22/22 0:00,0,46
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,5308,Jing Mei Elementary School,105623,P,AllGrades,461,234,0,227,0,309,5,7,1,84,55,111,34,2,17,0,2,6,6,20,350,427,459,444,461,459,455,455,441,4/22/22 0:00,0,461
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,5308,Jing Mei Elementary School,105623,P,Kindergarten,72,43,0,29,0,52,1,1,0,13,5,30,3,0,5,0,1,4,0,1,42,69,72,67,72,71,68,72,71,4/22/22 0:00,0,72
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,5308,Jing Mei Elementary School,105623,P,Pre-Kindergarten,47,19,0,28,0,31,0,0,0,10,6,0,0,0,1,0,1,1,0,3,47,47,47,46,47,46,46,47,44,4/22/22 0:00,0,47
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3225,Lake Hills Elementary,101366,P,1st Grade,80,32,0,48,0,17,6,33,1,7,16,41,0,1,41,0,0,1,0,10,39,80,79,39,80,80,79,80,70,4/22/22 0:00,0,80
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3225,Lake Hills Elementary,101366,P,2nd Grade,92,51,0,41,0,15,3,39,1,7,27,48,1,1,54,0,1,1,2,13,44,91,91,38,92,91,91,90,79,4/22/22 0:00,0,91
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3225,Lake Hills Elementary,101366,P,3rd Grade,75,35,0,40,0,13,3,37,0,4,18,32,1,2,43,0,0,5,2,7,43,74,73,32,75,75,70,73,68,4/22/22 0:00,0,75
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3225,Lake Hills Elementary,101366,P,4th Grade,77,38,0,39,0,16,4,32,0,4,21,28,1,2,49,0,1,1,2,12,49,76,75,28,77,76,76,75,65,4/22/22 0:00,0,77
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3225,Lake Hills Elementary,101366,P,5th Grade,73,36,0,37,0,13,4,40,0,7,9,17,0,0,48,0,0,4,5,8,56,73,73,25,73,73,69,68,65,4/22/22 0:00,0,73
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3225,Lake Hills Elementary,101366,P,AllGrades,573,267,0,306,0,125,37,238,3,45,125,215,3,7,323,0,2,22,12,59,358,570,566,250,573,571,551,561,514,4/22/22 0:00,0,570
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3225,Lake Hills Elementary,101366,P,Kindergarten,87,33,0,54,0,30,6,26,1,7,17,49,0,0,35,0,0,2,1,6,38,87,87,52,87,87,85,86,81,4/22/22 0:00,0,86
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3225,Lake Hills Elementary,101366,P,Pre-Kindergarten,89,42,0,47,0,21,11,31,0,9,17,0,0,1,53,0,0,8,0,3,89,89,88,36,89,89,81,89,86,4/22/22 0:00,0,88
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3436,Medina Elementary School,101376,P,1st Grade,47,21,0,26,0,24,0,3,0,2,18,11,13,0,1,0,0,0,1,2,36,34,47,46,47,47,47,46,45,4/22/22 0:00,0,47
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3436,Medina Elementary School,101376,P,2nd Grade,92,53,0,39,1,58,1,4,0,5,23,10,44,0,0,0,0,1,3,7,82,48,92,92,92,92,91,89,85,4/22/22 0:00,0,92
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3436,Medina Elementary School,101376,P,3rd Grade,98,45,0,53,0,53,1,5,0,5,34,7,39,0,2,0,0,0,3,9,91,59,98,96,98,98,98,95,89,4/22/22 0:00,0,98
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3436,Medina Elementary School,101376,P,4th Grade,113,53,0,60,0,71,2,1,0,4,35,2,58,0,0,0,0,0,6,6,111,55,113,113,113,113,113,107,107,4/22/22 0:00,0,113
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3436,Medina Elementary School,101376,P,5th Grade,114,57,0,57,0,68,1,1,0,10,34,5,56,0,1,0,0,1,9,2,109,58,114,113,114,114,113,105,112,4/22/22 0:00,0,114
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3436,Medina Elementary School,101376,P,AllGrades,560,277,0,283,1,327,6,17,0,32,177,53,211,0,7,0,0,3,24,29,507,349,560,553,560,560,557,536,531,4/22/22 0:00,0,560
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3436,Medina Elementary School,101376,P,Kindergarten,48,26,0,22,0,25,1,2,0,3,17,18,1,0,1,0,0,0,2,2,30,47,48,47,48,48,48,46,46,4/22/22 0:00,0,48
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3436,Medina Elementary School,101376,P,Pre-Kindergarten,48,22,0,26,0,28,0,1,0,3,16,0,0,0,2,0,0,1,0,1,48,48,48,46,48,48,47,48,47,4/22/22 0:00,0,48
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3437,Newport Heights Elementary,101377,P,1st Grade,79,38,0,41,0,31,2,6,0,12,28,20,0,1,11,0,1,1,0,7,59,79,78,68,79,78,78,79,72,4/22/22 0:00,0,79
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3437,Newport Heights Elementary,101377,P,2nd Grade,79,41,0,38,0,28,2,7,0,10,32,21,1,3,16,0,0,0,6,9,58,78,76,63,79,79,79,73,70,4/22/22 0:00,0,79
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3437,Newport Heights Elementary,101377,P,3rd Grade,87,45,0,42,0,32,2,8,0,14,31,17,0,1,20,0,1,0,2,11,70,87,86,67,87,86,87,85,76,4/22/22 0:00,0,87
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3437,Newport Heights Elementary,101377,P,4th Grade,122,49,0,73,0,55,8,7,0,11,41,17,2,2,28,0,1,0,5,10,105,120,120,94,122,121,122,117,112,4/22/22 0:00,0,121
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3437,Newport Heights Elementary,101377,P,5th Grade,107,59,0,48,0,44,3,9,1,10,40,21,0,1,23,0,0,0,4,21,86,107,106,84,107,107,107,103,86,4/22/22 0:00,0,107
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3437,Newport Heights Elementary,101377,P,AllGrades,557,274,0,283,0,224,19,45,4,67,198,117,3,9,121,0,3,2,19,65,440,554,548,436,557,554,555,538,492,4/22/22 0:00,0,556
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3437,Newport Heights Elementary,101377,P,Kindergarten,63,33,0,30,0,27,1,4,2,6,23,21,0,0,15,0,0,1,2,5,42,63,63,48,63,63,62,61,58,4/22/22 0:00,0,63
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3437,Newport Heights Elementary,101377,P,Pre-Kindergarten,20,9,0,11,0,7,1,4,1,4,3,0,0,1,8,0,0,0,0,2,20,20,19,12,20,20,20,20,18,4/22/22 0:00,0,20
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3486,Newport Senior High School,101379,P,10th Grade,453,200,2,251,2,219,8,41,1,31,151,16,47,2,50,0,2,4,35,30,437,406,451,403,453,451,449,418,423,4/22/22 0:00,0,452
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3486,Newport Senior High School,101379,P,11th Grade,440,224,0,216,0,232,7,29,0,34,138,28,48,1,63,1,1,11,42,20,412,392,439,377,439,439,429,398,420,4/22/22 0:00,0,439
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3486,Newport Senior High School,101379,P,12th Grade,428,195,0,233,1,229,14,34,1,23,126,23,8,4,66,0,1,6,36,35,405,420,424,362,428,427,422,392,393,4/22/22 0:00,0,428
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3486,Newport Senior High School,101379,P,9th Grade,429,209,1,219,1,241,6,30,2,36,113,38,63,1,46,0,1,3,31,23,391,366,428,383,429,428,426,398,406,4/22/22 0:00,0,429
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3486,Newport Senior High School,101379,P,AllGrades,1750,828,3,919,4,921,35,134,4,124,528,105,166,8,225,1,5,24,144,108,1645,1584,1742,1525,1749,1745,1726,1606,1642,4/22/22 0:00,0,1748
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3631,Odle Middle School,101384,P,6th Grade,338,166,0,172,1,199,13,37,0,24,64,36,178,3,67,0,2,3,9,24,302,160,335,271,338,336,335,329,314,4/22/22 0:00,0,336
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3631,Odle Middle School,101384,P,7th Grade,365,175,0,190,0,203,6,44,1,31,80,28,208,2,70,0,2,4,16,23,337,157,363,295,365,363,361,349,342,4/22/22 0:00,0,363
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3631,Odle Middle School,101384,P,8th Grade,348,166,0,182,0,179,12,42,1,29,85,26,199,8,79,0,3,6,23,16,322,149,340,269,348,345,342,325,332,4/22/22 0:00,0,348
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3631,Odle Middle School,101384,P,AllGrades,1051,507,0,544,1,581,31,123,2,84,229,90,585,13,216,0,7,13,48,63,961,466,1038,835,1051,1044,1038,1003,988,4/22/22 0:00,0,1047
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3168,Phantom Lake Elementary,101364,P,1st Grade,65,33,0,32,0,19,1,9,0,14,22,17,3,1,11,0,0,0,1,8,48,62,64,54,65,65,65,64,57,4/22/22 0:00,0,65
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3168,Phantom Lake Elementary,101364,P,2nd Grade,47,23,0,24,0,12,0,4,0,7,24,15,1,0,14,0,0,0,1,3,32,46,47,33,47,47,47,46,44,4/22/22 0:00,0,46
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3168,Phantom Lake Elementary,101364,P,3rd Grade,46,21,1,24,0,11,1,4,0,6,24,8,2,2,9,0,2,0,5,6,38,44,44,37,46,44,46,41,40,4/22/22 0:00,0,46
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3168,Phantom Lake Elementary,101364,P,4th Grade,46,26,0,20,0,9,2,10,0,5,20,11,0,1,13,0,0,2,3,11,35,46,45,33,46,46,44,43,35,4/22/22 0:00,0,45
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3168,Phantom Lake Elementary,101364,P,5th Grade,62,29,0,33,0,13,3,6,0,5,35,6,0,0,13,0,4,1,3,6,56,62,62,49,62,58,61,59,56,4/22/22 0:00,0,61
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3168,Phantom Lake Elementary,101364,P,AllGrades,461,214,1,246,0,124,20,71,0,58,188,76,7,9,128,0,9,20,15,101,385,454,452,333,461,452,441,446,360,4/22/22 0:00,0,457
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3168,Phantom Lake Elementary,101364,P,Kindergarten,55,28,0,27,0,20,1,11,0,6,17,19,1,1,16,0,0,4,1,8,36,54,54,39,55,55,51,54,47,4/22/22 0:00,0,54
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3168,Phantom Lake Elementary,101364,P,Pre-Kindergarten,140,54,0,86,0,40,12,27,0,15,46,0,0,4,52,0,3,13,1,59,140,140,136,88,140,137,127,139,81,4/22/22 0:00,0,140
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3224,Puesta del Sol Elementary School,101365,P,1st Grade,95,46,0,49,1,16,3,17,0,15,43,11,4,1,4,0,0,0,3,5,84,91,94,91,95,95,95,92,90,4/22/22 0:00,0,95
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3224,Puesta del Sol Elementary School,101365,P,2nd Grade,94,41,0,53,1,14,1,20,1,16,41,6,0,0,5,0,1,1,5,3,88,94,94,89,94,93,93,89,91,4/22/22 0:00,0,94
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3224,Puesta del Sol Elementary School,101365,P,3rd Grade,92,50,0,42,0,9,1,22,0,10,50,3,0,0,7,0,0,1,7,9,89,92,92,85,92,92,91,85,83,4/22/22 0:00,0,92
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3224,Puesta del Sol Elementary School,101365,P,4th Grade,90,44,0,46,1,13,2,21,0,13,40,1,1,0,7,0,0,0,6,4,89,89,90,83,90,90,90,84,86,4/22/22 0:00,0,90
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3224,Puesta del Sol Elementary School,101365,P,5th Grade,83,35,0,48,0,15,1,14,0,13,40,1,0,0,9,0,1,0,10,9,82,83,83,74,83,82,83,73,74,4/22/22 0:00,0,83
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3224,Puesta del Sol Elementary School,101365,P,AllGrades,593,268,0,325,4,89,15,132,1,84,268,36,5,1,43,0,3,6,32,33,557,588,592,550,593,590,587,561,560,4/22/22 0:00,0,593
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3224,Puesta del Sol Elementary School,101365,P,Kindergarten,93,28,0,65,0,10,2,26,0,14,41,14,0,0,8,0,1,2,1,2,79,93,93,85,93,92,91,92,91,4/22/22 0:00,0,93
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3224,Puesta del Sol Elementary School,101365,P,Pre-Kindergarten,46,24,0,22,1,12,5,12,0,3,13,0,0,0,3,0,0,2,0,1,46,46,46,43,46,46,44,46,45,4/22/22 0:00,0,46
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3282,Sammamish Senior High,101367,P,10th Grade,293,141,0,152,0,61,14,64,1,18,135,31,7,8,108,0,3,8,37,51,262,286,285,185,293,290,285,256,242,4/22/22 0:00,0,290
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3282,Sammamish Senior High,101367,P,11th Grade,339,179,0,160,2,65,22,56,1,30,163,31,5,5,117,0,2,9,44,39,308,334,334,222,339,337,330,295,300,4/22/22 0:00,0,338
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3282,Sammamish Senior High,101367,P,12th Grade,293,141,1,151,1,66,20,48,1,23,134,26,1,13,99,0,0,14,36,38,267,292,280,194,293,293,279,257,255,4/22/22 0:00,0,292
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3282,Sammamish Senior High,101367,P,9th Grade,303,131,0,172,2,55,13,67,1,35,130,27,14,5,97,1,3,5,44,40,276,289,298,206,302,300,298,259,263,4/22/22 0:00,0,302
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3282,Sammamish Senior High,101367,P,AllGrades,1228,592,1,635,5,247,69,235,4,106,562,115,27,31,421,1,8,36,161,168,1113,1201,1197,807,1227,1220,1192,1067,1060,4/22/22 0:00,0,1222
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3339,Sherwood Forest Elementary,101372,P,1st Grade,66,28,0,38,0,12,7,20,1,8,18,31,0,1,33,0,0,0,1,10,35,66,65,33,66,66,66,65,56,4/22/22 0:00,0,66
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3339,Sherwood Forest Elementary,101372,P,2nd Grade,67,29,0,38,1,11,3,31,0,3,18,29,3,2,30,0,0,1,2,12,38,64,65,37,67,67,66,65,55,4/22/22 0:00,0,67
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3339,Sherwood Forest Elementary,101372,P,3rd Grade,66,35,0,31,0,13,3,25,2,1,22,22,0,4,36,0,0,1,3,15,44,66,62,30,66,66,65,63,51,4/22/22 0:00,0,66
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3339,Sherwood Forest Elementary,101372,P,4th Grade,66,37,0,29,0,14,3,24,0,7,18,19,0,1,30,0,1,0,6,12,47,66,65,36,66,65,66,60,54,4/22/22 0:00,0,66
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3339,Sherwood Forest Elementary,101372,P,5th Grade,69,27,0,42,0,13,7,23,1,4,21,20,1,1,38,0,0,1,7,13,49,68,68,31,69,69,68,62,56,4/22/22 0:00,0,68
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3339,Sherwood Forest Elementary,101372,P,AllGrades,444,210,0,234,1,98,26,158,4,27,130,153,5,13,203,0,1,15,20,72,291,439,431,241,444,443,429,424,372,4/22/22 0:00,0,443
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3339,Sherwood Forest Elementary,101372,P,Half-day Kindergarten,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,4/22/22 0:00,0,1
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3339,Sherwood Forest Elementary,101372,P,Kindergarten,67,30,0,37,0,18,3,22,0,4,20,31,1,1,28,0,0,3,1,9,36,66,66,39,67,67,64,66,58,4/22/22 0:00,0,67
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3339,Sherwood Forest Elementary,101372,P,Pre-Kindergarten,42,24,0,18,0,17,0,13,0,0,12,0,0,3,7,0,0,9,0,1,42,42,39,35,42,42,33,42,41,4/22/22 0:00,0,42
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3789,Somerset Elementary School,101392,P,1st Grade,82,49,0,33,0,49,0,6,0,10,17,31,6,0,9,0,0,2,0,6,51,76,82,73,82,82,80,82,76,4/22/22 0:00,0,82
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3789,Somerset Elementary School,101392,P,2nd Grade,110,58,0,52,0,74,0,5,0,6,25,21,35,0,9,0,0,0,2,2,89,75,110,101,110,110,110,108,108,4/22/22 0:00,0,110
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3789,Somerset Elementary School,101392,P,3rd Grade,118,54,0,64,1,97,0,2,0,12,6,20,39,0,1,0,0,2,3,7,98,79,118,117,118,118,116,115,111,4/22/22 0:00,0,118
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3789,Somerset Elementary School,101392,P,4th Grade,146,71,0,75,0,111,0,3,0,12,20,14,59,0,11,0,1,1,5,6,132,87,146,135,146,145,145,141,140,4/22/22 0:00,0,146
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3789,Somerset Elementary School,101392,P,5th Grade,148,66,0,82,0,101,1,5,0,18,23,9,55,1,11,0,0,1,11,8,139,93,147,137,148,148,147,137,140,4/22/22 0:00,0,147
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3789,Somerset Elementary School,101392,P,AllGrades,658,323,0,335,1,469,1,23,0,63,101,119,194,1,45,0,3,7,22,30,539,464,657,613,658,655,651,636,628,4/22/22 0:00,0,657
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3789,Somerset Elementary School,101392,P,Kindergarten,54,25,0,29,0,37,0,2,0,5,10,24,0,0,4,0,2,1,1,1,30,54,54,50,54,52,53,53,53,4/22/22 0:00,0,54
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3634,Spiritridge Elementary School,101387,P,1st Grade,86,40,0,46,0,32,3,6,0,8,37,20,4,0,7,0,0,2,4,5,66,82,86,79,86,86,84,82,81,4/22/22 0:00,0,86
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3634,Spiritridge Elementary School,101387,P,2nd Grade,118,45,0,73,1,54,5,7,0,18,33,10,41,0,11,0,0,1,6,7,108,77,118,107,118,118,117,112,111,4/22/22 0:00,0,118
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3634,Spiritridge Elementary School,101387,P,3rd Grade,139,70,0,69,0,80,5,4,1,9,40,14,60,0,6,0,0,2,3,3,125,79,139,133,139,139,137,136,136,4/22/22 0:00,0,139
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3634,Spiritridge Elementary School,101387,P,4th Grade,129,57,0,72,0,65,3,8,1,10,42,11,63,0,13,0,0,1,4,9,118,66,129,116,129,129,128,125,120,4/22/22 0:00,0,129
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3634,Spiritridge Elementary School,101387,P,5th Grade,162,77,0,85,0,90,3,11,1,18,39,6,82,2,14,0,1,1,10,8,156,80,160,148,162,161,161,152,154,4/22/22 0:00,0,162
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3634,Spiritridge Elementary School,101387,P,AllGrades,692,310,0,382,1,348,22,39,3,67,212,78,251,2,56,0,1,8,27,36,614,441,690,636,692,691,684,665,656,4/22/22 0:00,0,692
2018-19,School,King,Puget Sound Educational Service District 121,100006,17405,Bellevue School District,100019,3634,Spiritridge Elementary School,101387,P,Kindergarten,58,21,0,37,0,27,3,3,0,4,21,17,1,0,5,0,0,1,0,4,41,57,58,53,58,58,57,58,54,4/22/22 0:00,0,58
