SchoolYear,OrganizationLevel,County,ESDName,ESDOrganizationID,DistrictCode,DistrictName,DistrictOrganizationId,SchoolCode,SchoolName,SchoolOrganizationid,CurrentSchoolType,GradeLevel,All Students,Female,Gender X,Male,American Indian/ Alaskan Native,Asian,Black/ African American,Hispanic/ Latino of any race(s),Native Hawaiian/ Other Pacific Islander,Two or More Races,White,English Language Learners,Highly Capable,Homeless,Low-Income,Migrant,Military Parent,Mobile,Section 504,Students with Disabilities,Non-English Language Learners,Non-Highly Capable,Non-Homeless,Non-Low Income,Non Migrant,Non Military Parent,Non Mobile,Non Section 504,Students without Disabilities,DataAsOf,Foster_Care,Non_Foster_Care
2019-20,School,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,2927,Sylvester Middle School,101271,P,8th Grade,225,107,0,118,2,33,13,64,13,17,83,35,42,11,127,0,1,10,0,42,190,183,214,98,225,224,215,225,183,4/22/22 0:00,0,225
2019-20,School,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,2927,Sylvester Middle School,101271,P,AllGrades,677,338,2,337,4,85,49,176,26,62,275,79,100,30,354,0,4,21,0,96,598,577,647,323,677,673,656,677,581,4/22/22 0:00,0,675
2019-20,School,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,2927,Sylvester Middle School,101271,P,AllGrades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/22/22 0:00,0,0
2019-20,School,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,3483,Tyee High School,101297,P,10th Grade,215,106,1,108,0,44,46,88,14,5,18,77,7,21,185,0,0,13,0,37,138,208,194,30,215,215,202,215,178,4/22/22 0:00,0,214
2019-20,School,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,3483,Tyee High School,101297,P,11th Grade,223,106,1,116,0,39,46,84,21,9,24,84,3,34,188,0,0,25,0,34,139,220,189,35,223,223,198,223,189,4/22/22 0:00,0,219
2019-20,School,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,3483,Tyee High School,101297,P,12th Grade,259,124,0,135,4,50,47,116,14,5,23,86,0,32,228,0,0,24,0,48,173,259,227,31,259,259,235,259,211,4/22/22 0:00,0,259
2019-20,School,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,3483,Tyee High School,101297,P,9th Grade,211,103,0,108,2,29,36,99,20,6,19,76,12,29,183,1,1,19,0,33,135,199,182,28,210,210,192,211,178,4/22/22 0:00,0,210
2019-20,School,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,3483,Tyee High School,101297,P,AllGrades,908,439,2,467,6,162,175,387,69,25,84,323,22,116,784,1,1,81,0,152,585,886,792,124,907,907,827,908,756,4/22/22 0:00,0,902
2019-20,School,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,3483,Tyee High School,101297,P,AllGrades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/22/22 0:00,0,0
2019-20,School,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,5119,Valley View Early Childhood Center,104626,P,AllGrades,436,195,0,241,2,51,142,128,5,25,83,0,0,12,218,0,2,65,0,250,436,436,424,218,436,434,371,436,186,4/22/22 0:00,0,436
2019-20,School,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,5119,Valley View Early Childhood Center,104626,P,Pre-Kindergarten,436,195,0,241,2,51,142,128,5,25,83,0,0,12,218,0,2,65,0,250,436,436,424,218,436,434,371,436,186,4/22/22 0:00,0,436
2019-20,School,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,2639,White Center Heights Elementary,101260,P,1st Grade,110,60,0,50,2,34,38,23,4,3,6,61,5,6,107,0,0,9,0,12,49,105,104,3,110,110,101,110,98,4/22/22 0:00,0,107
2019-20,School,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,2639,White Center Heights Elementary,101260,P,2nd Grade,115,60,0,55,2,28,36,30,2,6,11,54,2,7,110,0,0,2,0,20,61,113,108,5,115,115,113,115,95,4/22/22 0:00,0,112
2019-20,School,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,2639,White Center Heights Elementary,101260,P,3rd Grade,117,48,0,69,0,30,39,31,0,5,12,42,1,8,113,0,1,7,0,18,75,116,109,4,117,116,110,117,99,4/22/22 0:00,0,115
2019-20,School,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,2639,White Center Heights Elementary,101260,P,4th Grade,101,45,0,56,2,28,38,23,3,1,6,40,3,8,98,0,0,3,0,18,61,98,93,3,101,101,98,101,83,4/22/22 0:00,0,100
2019-20,School,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,2639,White Center Heights Elementary,101260,P,5th Grade,88,39,0,49,1,23,20,28,1,5,10,34,0,6,84,0,1,5,0,15,54,88,82,4,88,87,83,88,73,4/22/22 0:00,0,88
2019-20,School,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,2639,White Center Heights Elementary,101260,P,AllGrades,693,326,1,366,10,174,211,183,13,28,74,301,11,41,631,0,2,36,0,125,392,682,652,62,693,691,657,693,568,4/22/22 0:00,0,682
2019-20,School,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,2639,White Center Heights Elementary,101260,P,AllGrades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/22/22 0:00,0,0
2019-20,School,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,2639,White Center Heights Elementary,101260,P,Kindergarten,126,61,1,64,3,26,34,39,2,5,17,70,0,5,93,0,0,8,0,14,56,126,121,33,126,126,118,126,112,4/22/22 0:00,0,124
2019-20,School,King,Puget Sound Educational Service District 121,100006,17401,Highline School District,100105,2639,White Center Heights Elementary,101260,P,Pre-Kindergarten,36,13,0,23,0,5,6,9,1,3,12,0,0,1,26,0,0,2,0,28,36,36,35,10,36,36,34,36,8,4/22/22 0:00,0,36
2019-20,School,King,Washington State Charter School Commission,105798,17911,Impact | Puget Sound Elementary,106096,5517,Impact Public Schools,106148,P,1st Grade,127,63,1,63,0,16,62,16,1,8,24,34,5,3,78,0,0,3,0,2,93,122,124,49,127,127,124,127,125,4/22/22 0:00,0,127
2019-20,School,King,Washington State Charter School Commission,105798,17911,Impact | Puget Sound Elementary,106096,5517,Impact Public Schools,106148,P,2nd Grade,63,31,0,32,0,2,35,10,0,4,12,16,3,2,45,0,1,4,0,4,47,60,61,18,63,62,59,63,59,4/22/22 0:00,0,63
2019-20,School,King,Washington State Charter School Commission,105798,17911,Impact | Puget Sound Elementary,106096,5517,Impact Public Schools,106148,P,AllGrades,284,140,1,143,1,25,142,48,2,14,52,84,8,6,184,0,2,10,0,8,200,276,278,100,284,282,274,284,276,4/22/22 0:00,0,284
2019-20,School,King,Washington State Charter School Commission,105798,17911,Impact | Puget Sound Elementary,106096,5517,Impact Public Schools,106148,P,Kindergarten,94,46,0,48,1,7,45,22,1,2,16,34,0,1,61,0,1,3,0,2,60,94,93,33,94,93,91,94,92,4/22/22 0:00,0,94
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3746,Apollo Elementary,101470,P,1st Grade,83,37,0,46,0,23,2,14,0,6,38,15,1,2,13,0,0,1,1,10,68,82,81,70,83,83,82,82,73,4/22/22 0:00,0,83
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3746,Apollo Elementary,101470,P,2nd Grade,102,53,0,49,0,29,0,18,0,11,44,16,3,2,17,0,0,0,2,8,86,99,100,85,102,102,102,100,94,4/22/22 0:00,0,102
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3746,Apollo Elementary,101470,P,3rd Grade,123,60,0,63,0,47,3,18,0,16,39,14,25,3,20,0,0,1,6,12,109,98,120,103,123,123,122,117,111,4/22/22 0:00,0,123
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3746,Apollo Elementary,101470,P,4th Grade,109,52,0,57,1,35,2,16,0,9,46,11,15,0,16,0,0,3,5,10,98,94,109,93,109,109,106,104,99,4/22/22 0:00,0,109
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3746,Apollo Elementary,101470,P,5th Grade,113,61,0,52,0,51,3,13,0,7,39,7,25,0,19,0,0,1,12,18,106,88,113,94,113,113,112,101,95,4/22/22 0:00,0,113
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3746,Apollo Elementary,101470,P,AllGrades,614,310,0,304,1,211,11,88,1,57,245,88,69,7,98,0,0,6,28,64,526,545,607,516,614,614,608,586,550,4/22/22 0:00,0,614
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3746,Apollo Elementary,101470,P,Kindergarten,84,47,0,37,0,26,1,9,1,8,39,25,0,0,13,0,0,0,2,6,59,84,84,71,84,84,84,82,78,4/22/22 0:00,0,84
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4460,Beaver Lake Middle School,101477,P,6th Grade,273,122,0,151,0,108,2,10,0,27,126,11,28,1,15,0,2,3,26,21,262,245,272,258,273,271,270,247,252,4/22/22 0:00,0,273
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4460,Beaver Lake Middle School,101477,P,7th Grade,302,152,0,150,1,96,1,23,1,21,159,2,20,1,13,0,0,2,36,17,300,282,301,289,302,302,300,266,285,4/22/22 0:00,0,302
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4460,Beaver Lake Middle School,101477,P,8th Grade,271,134,0,137,0,77,4,24,0,26,140,7,17,0,17,0,2,4,27,18,264,254,271,254,271,269,267,244,253,4/22/22 0:00,0,271
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4460,Beaver Lake Middle School,101477,P,AllGrades,846,408,0,438,1,281,7,57,1,74,425,20,65,2,45,0,4,9,89,56,826,781,844,801,846,842,837,757,790,4/22/22 0:00,0,846
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3440,Briarwood Elementary,101465,P,1st Grade,88,42,0,46,0,25,0,8,0,7,48,10,1,0,12,0,0,0,6,4,78,87,88,76,88,88,88,82,84,4/22/22 0:00,0,88
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3440,Briarwood Elementary,101465,P,2nd Grade,121,57,0,64,0,29,3,11,1,8,69,7,0,2,11,0,2,2,2,11,114,121,119,110,121,119,119,119,110,4/22/22 0:00,0,120
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3440,Briarwood Elementary,101465,P,3rd Grade,112,51,0,61,0,23,3,11,0,7,68,3,4,2,14,0,1,1,10,10,109,108,110,98,112,111,111,102,102,4/22/22 0:00,0,112
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3440,Briarwood Elementary,101465,P,4th Grade,123,65,0,58,0,25,1,9,0,5,83,4,8,1,15,0,1,1,12,8,119,115,122,108,123,122,122,111,115,4/22/22 0:00,0,123
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3440,Briarwood Elementary,101465,P,5th Grade,125,53,0,72,0,27,2,11,1,6,78,0,4,1,14,0,1,1,7,14,125,121,124,111,125,124,124,118,111,4/22/22 0:00,0,124
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3440,Briarwood Elementary,101465,P,AllGrades,727,337,0,390,2,167,10,59,2,58,429,40,19,9,79,0,8,6,39,90,687,708,718,648,727,719,721,688,637,4/22/22 0:00,0,725
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3440,Briarwood Elementary,101465,P,AllGrades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/22/22 0:00,0,0
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3440,Briarwood Elementary,101465,P,Kindergarten,110,48,0,62,2,28,0,7,0,20,53,16,2,2,8,0,1,1,2,5,94,108,108,102,110,109,109,108,105,4/22/22 0:00,0,110
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3440,Briarwood Elementary,101465,P,Pre-Kindergarten,48,21,0,27,0,10,1,2,0,5,30,0,0,1,5,0,2,0,0,38,48,48,47,43,48,46,48,48,10,4/22/22 0:00,0,48
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4565,Cascade Ridge Elementary,101480,P,1st Grade,66,37,0,29,0,26,0,3,0,6,31,7,0,0,0,0,0,0,4,8,59,66,66,66,66,66,66,62,58,4/22/22 0:00,0,66
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4565,Cascade Ridge Elementary,101480,P,2nd Grade,72,32,0,40,0,42,1,2,0,1,26,10,3,0,0,0,0,2,3,9,62,69,72,72,72,72,70,69,63,4/22/22 0:00,0,72
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4565,Cascade Ridge Elementary,101480,P,3rd Grade,75,33,0,42,0,36,1,4,0,9,25,2,6,0,1,0,0,1,1,10,73,69,75,74,75,75,74,74,65,4/22/22 0:00,0,75
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4565,Cascade Ridge Elementary,101480,P,4th Grade,119,60,0,59,0,53,0,6,0,7,53,8,9,0,1,0,0,0,7,12,111,110,119,118,119,119,119,112,107,4/22/22 0:00,0,119
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4565,Cascade Ridge Elementary,101480,P,5th Grade,106,54,0,52,0,55,0,6,0,9,36,1,11,0,1,0,2,0,4,12,105,95,106,105,106,104,106,102,94,4/22/22 0:00,0,106
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4565,Cascade Ridge Elementary,101480,P,AllGrades,494,242,0,252,0,240,2,25,0,35,192,46,30,0,3,0,3,4,20,55,448,464,494,491,494,491,490,474,439,4/22/22 0:00,0,493
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4565,Cascade Ridge Elementary,101480,P,AllGrades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/22/22 0:00,0,0
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4565,Cascade Ridge Elementary,101480,P,Kindergarten,56,26,0,30,0,28,0,4,0,3,21,18,1,0,0,0,1,1,1,4,38,55,56,56,56,55,55,55,52,4/22/22 0:00,0,55
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4300,Challenger Elementary,101474,P,1st Grade,80,38,0,42,0,30,0,11,0,3,36,17,2,1,6,0,2,1,4,4,63,78,79,74,80,78,79,76,76,4/22/22 0:00,0,80
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4300,Challenger Elementary,101474,P,2nd Grade,83,39,0,44,0,34,1,11,0,10,27,11,3,1,10,0,0,2,4,8,72,80,82,73,83,83,81,79,75,4/22/22 0:00,0,83
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4300,Challenger Elementary,101474,P,3rd Grade,81,39,0,42,0,26,1,5,0,8,41,9,5,0,6,0,1,1,3,10,72,76,81,75,81,80,80,78,71,4/22/22 0:00,0,81
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4300,Challenger Elementary,101474,P,4th Grade,90,50,0,40,0,27,0,12,0,7,44,9,5,1,12,0,1,2,7,14,81,85,89,78,90,89,88,83,76,4/22/22 0:00,0,90
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4300,Challenger Elementary,101474,P,5th Grade,97,49,0,48,0,32,1,8,0,10,46,3,8,0,9,0,1,4,11,13,94,89,97,88,97,96,93,86,84,4/22/22 0:00,0,97
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4300,Challenger Elementary,101474,P,AllGrades,591,296,0,295,0,215,8,56,1,57,254,94,26,5,51,0,5,15,31,58,497,565,586,540,591,586,576,560,533,4/22/22 0:00,0,591
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4300,Challenger Elementary,101474,P,Kindergarten,160,81,0,79,0,66,5,9,1,19,60,45,3,2,8,0,0,5,2,9,115,157,158,152,160,160,155,158,151,4/22/22 0:00,0,160
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,2738,Clark Elementary,101459,P,1st Grade,135,63,0,72,0,30,4,18,0,15,68,25,1,1,35,0,0,3,3,12,110,134,134,100,135,135,132,132,123,4/22/22 0:00,0,135
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,2738,Clark Elementary,101459,P,2nd Grade,98,48,0,50,1,21,4,12,0,13,47,16,1,2,25,0,0,3,5,6,82,97,96,73,98,98,95,93,92,4/22/22 0:00,0,98
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,2738,Clark Elementary,101459,P,3rd Grade,134,66,0,68,0,24,5,18,0,13,74,16,5,1,28,0,0,2,5,20,118,129,133,106,134,134,132,129,114,4/22/22 0:00,0,134
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,2738,Clark Elementary,101459,P,4th Grade,123,58,0,65,0,34,5,20,0,11,53,9,6,0,29,0,1,7,5,8,114,117,123,94,123,122,116,118,115,4/22/22 0:00,0,123
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,2738,Clark Elementary,101459,P,5th Grade,156,83,0,73,1,30,3,25,1,13,83,11,4,1,23,0,0,9,9,15,145,152,155,133,156,156,147,147,141,4/22/22 0:00,0,156
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,2738,Clark Elementary,101459,P,AllGrades,782,396,0,386,2,167,28,106,1,75,403,108,17,5,171,0,2,33,29,67,674,765,777,611,782,780,749,753,715,4/22/22 0:00,0,781
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,2738,Clark Elementary,101459,P,AllGrades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/22/22 0:00,0,0
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,2738,Clark Elementary,101459,P,Kindergarten,136,78,0,58,0,28,7,13,0,10,78,31,0,0,31,0,1,9,2,6,105,136,136,105,136,135,127,134,130,4/22/22 0:00,0,135
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4375,Cougar Ridge Elementary,101475,P,1st Grade,100,41,0,59,0,41,2,5,0,8,44,8,4,0,4,0,0,1,0,9,92,96,100,96,100,100,99,100,91,4/22/22 0:00,0,100
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4375,Cougar Ridge Elementary,101475,P,2nd Grade,102,47,0,55,0,43,2,8,0,10,39,17,6,0,2,0,0,0,3,8,85,96,102,100,102,102,102,99,94,4/22/22 0:00,0,102
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4375,Cougar Ridge Elementary,101475,P,3rd Grade,89,47,0,42,1,33,1,2,0,8,44,6,5,0,6,0,1,0,7,8,83,84,89,83,89,88,89,82,81,4/22/22 0:00,0,89
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4375,Cougar Ridge Elementary,101475,P,4th Grade,85,42,0,43,0,34,1,4,0,8,38,8,6,0,4,0,0,0,2,14,77,79,85,81,85,85,85,83,71,4/22/22 0:00,0,85
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4375,Cougar Ridge Elementary,101475,P,5th Grade,95,45,0,50,0,39,2,3,0,8,43,1,12,0,2,0,0,0,2,2,94,83,95,93,95,95,95,93,93,4/22/22 0:00,0,95
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4375,Cougar Ridge Elementary,101475,P,AllGrades,566,271,0,295,2,235,12,30,0,55,232,71,37,0,19,0,2,1,15,45,495,529,566,547,566,564,565,551,521,4/22/22 0:00,0,566
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4375,Cougar Ridge Elementary,101475,P,Kindergarten,95,49,0,46,1,45,4,8,0,13,24,31,4,0,1,0,1,0,1,4,64,91,95,94,95,94,95,94,91,4/22/22 0:00,0,95
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,5201,Creekside Elementary,105134,P,1st Grade,100,45,0,55,2,40,0,6,0,8,44,13,3,0,1,0,1,0,4,5,87,97,100,99,100,99,100,96,95,4/22/22 0:00,0,100
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,5201,Creekside Elementary,105134,P,2nd Grade,141,62,0,79,0,53,2,2,0,11,73,8,4,0,3,0,1,2,5,5,133,137,141,138,141,140,139,136,136,4/22/22 0:00,0,141
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,5201,Creekside Elementary,105134,P,3rd Grade,130,60,0,70,0,43,1,13,0,10,63,12,2,0,3,0,1,3,6,10,118,128,130,127,130,129,127,124,120,4/22/22 0:00,0,130
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,5201,Creekside Elementary,105134,P,4th Grade,144,77,0,67,0,45,3,11,0,11,74,5,16,0,6,0,0,2,9,11,139,128,144,138,144,144,142,135,133,4/22/22 0:00,0,144
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,5201,Creekside Elementary,105134,P,5th Grade,126,63,0,63,0,36,1,9,0,10,70,4,8,0,0,0,2,1,11,6,122,118,126,126,126,124,125,115,120,4/22/22 0:00,0,126
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,5201,Creekside Elementary,105134,P,AllGrades,733,353,0,380,2,247,8,46,0,60,370,59,33,0,13,0,6,9,39,43,674,700,733,720,733,727,724,694,690,4/22/22 0:00,0,733
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,5201,Creekside Elementary,105134,P,Kindergarten,92,46,0,46,0,30,1,5,0,10,46,17,0,0,0,0,1,1,4,6,75,92,92,92,92,91,91,88,86,4/22/22 0:00,0,92
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4376,Discovery Elementary,101476,P,1st Grade,99,53,0,46,0,62,2,6,0,5,24,19,4,0,1,0,2,2,0,1,80,95,99,98,99,97,97,99,98,4/22/22 0:00,0,99
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4376,Discovery Elementary,101476,P,2nd Grade,124,46,0,78,0,76,0,9,0,14,25,7,10,0,2,0,0,1,1,2,117,114,124,122,124,124,123,123,122,4/22/22 0:00,0,124
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4376,Discovery Elementary,101476,P,3rd Grade,126,57,0,69,0,71,6,4,0,9,36,4,13,0,4,0,0,1,10,1,122,113,126,122,126,126,125,116,125,4/22/22 0:00,0,126
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4376,Discovery Elementary,101476,P,4th Grade,102,37,0,65,0,53,4,9,0,10,26,3,18,0,3,0,0,2,7,3,99,84,102,99,102,102,100,95,99,4/22/22 0:00,0,102
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4376,Discovery Elementary,101476,P,5th Grade,122,56,0,66,0,60,0,8,0,10,44,2,16,0,1,0,0,1,7,8,120,106,122,121,122,122,121,115,114,4/22/22 0:00,0,122
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4376,Discovery Elementary,101476,P,AllGrades,708,321,0,387,0,388,14,51,0,56,199,69,63,0,20,0,2,11,27,56,639,645,708,688,708,706,697,681,652,4/22/22 0:00,0,708
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4376,Discovery Elementary,101476,P,Kindergarten,93,54,0,39,0,52,1,8,0,7,25,34,2,0,4,0,0,1,2,7,59,91,93,89,93,93,92,91,86,4/22/22 0:00,0,93
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4376,Discovery Elementary,101476,P,Pre-Kindergarten,42,18,0,24,0,14,1,7,0,1,19,0,0,0,5,0,0,3,0,34,42,42,42,37,42,42,39,42,8,4/22/22 0:00,0,42
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3569,Echo Glen School,101466,I,10th Grade,33,4,0,29,1,0,3,11,1,2,15,6,0,0,33,2,0,18,5,15,27,33,33,0,31,33,15,28,18,4/22/22 0:00,0,31
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3569,Echo Glen School,101466,I,11th Grade,17,2,0,15,0,0,2,5,1,1,8,3,0,0,17,0,0,12,1,12,14,17,17,0,17,17,5,16,5,4/22/22 0:00,0,14
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3569,Echo Glen School,101466,I,12th Grade,5,3,0,2,0,0,0,3,0,1,1,1,0,0,5,0,0,3,1,0,4,5,5,0,5,5,2,4,5,4/22/22 0:00,0,5
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3569,Echo Glen School,101466,I,7th Grade,2,0,0,2,0,0,1,0,0,1,0,1,0,0,2,0,0,1,0,0,1,2,2,0,2,2,1,2,2,4/22/22 0:00,0,2
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3569,Echo Glen School,101466,I,8th Grade,7,0,0,7,0,0,0,3,0,1,3,1,0,0,6,1,0,5,4,0,6,7,7,1,6,7,2,3,7,4/22/22 0:00,0,7
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3569,Echo Glen School,101466,I,9th Grade,14,1,0,13,0,0,1,6,0,0,7,2,0,0,13,1,0,4,0,3,12,14,14,1,13,14,10,14,11,4/22/22 0:00,0,12
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3569,Echo Glen School,101466,I,AllGrades,78,10,0,68,1,0,7,28,2,6,34,14,0,0,76,4,0,43,11,30,64,78,78,2,74,78,35,67,48,4/22/22 0:00,0,71
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,3569,Echo Glen School,101466,I,AllGrades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/22/22 0:00,0,0
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4493,Endeavour Elementary School,101478,P,1st Grade,72,29,0,43,0,26,0,7,0,6,33,17,2,0,6,0,0,1,2,7,55,70,72,66,72,72,71,70,65,4/22/22 0:00,0,72
2019-20,School,King,Puget Sound Educational Service District 121,100006,17411,Issaquah School District,100111,4493,Endeavour Elementary School,101478,P,2nd Grade,86,45,0,41,0,24,2,5,0,7,48,3,2,0,3,0,1,1,2,6,83,84,86,83,86,85,85,84,80,4/22/22 0:00,0,86
